temperature,humidity,source_dataset
26.71,53.76,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.89,61.04,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.07,40.31,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.53,46.27,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.19,47.46,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.11,55.67,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.37,62.1,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.11,52.02,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.51,61.77,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.07,57.46,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.01,64.09,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.3,42.86,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
15.9,57.29,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.53,47.49,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.01,45.62,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.45,43.6,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.41,49.94,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
28.56,44.82,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.13,62.04,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.15,62.5,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.95,58.76,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.23,53.58,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.35,62.18,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.52,48.81,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.66,53.46,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.94,53.83,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.81,51.15,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.65,44.09,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
19.66,57.83,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.49,41.37,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.17,58.41,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.41,64.46,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.08,65.3,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.99,46.09,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.59,63.09,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
15.55,53.77,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.99,56.53,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.41,47.02,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.62,58.97,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.68,64.68,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.1,51.42,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.44,54.38,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
15.94,47.07,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.69,49.39,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.63,62.69,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
19.28,39.76,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.57,57.21,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.16,57.06,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.52,53.6,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.38,58.32,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
31.34,48.12,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
15.75,51.25,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.72,64.5,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.21,49.44,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.46,64.28,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
19.67,64.35,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.16,40.47,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.53,48.92,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
19.38,56.54,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.92,46.56,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.93,53.44,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.6,59.83,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.73,51.78,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.02,43.22,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.95,57.17,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.92,42.89,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
14.9,59.63,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.32,56.82,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
15.93,41.33,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.1,47.27,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.82,62.24,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.25,50.45,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.94,62.33,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.32,50.95,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.98,50.76,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.37,43.62,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.89,45.09,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.63,64.17,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.21,62.84,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.38,63.91,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.93,63.49,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
28.79,63.16,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.16,42.16,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.81,63.36,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
28.12,63.67,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.57,44.15,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.29,44.17,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.83,49.0,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.18,61.33,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.21,43.28,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.55,44.28,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.09,60.93,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.04,58.7,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.61,46.68,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.16,46.2,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
19.98,50.2,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.42,44.07,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.04,55.81,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
19.22,46.46,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.63,47.3,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.47,64.82,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.5,66.03,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.94,58.38,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.42,65.9,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
19.34,62.02,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.31,50.03,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.34,53.64,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.63,67.65,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
14.99,58.55,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
14.32,62.19,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.68,63.27,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.33,52.78,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
15.12,63.07,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.53,49.71,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.02,64.07,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.56,51.18,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.24,53.47,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
15.46,44.01,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.77,40.91,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.81,41.71,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.33,45.02,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.09,57.85,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
19.56,52.31,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.33,61.0,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.36,49.93,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
19.88,48.96,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.18,58.75,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.6,52.52,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
15.55,52.77,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
30.31,43.45,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
14.97,55.29,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.84,54.58,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.71,64.73,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.26,54.35,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.41,60.54,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.8,61.55,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.98,52.81,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.8,43.82,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
15.9,62.7,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.33,52.45,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.27,46.99,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.38,60.83,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.55,65.02,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.93,63.69,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
19.25,39.68,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
28.22,50.43,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.69,52.83,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.08,54.4,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
28.81,53.24,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
30.06,46.77,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.18,61.01,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.44,49.54,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.22,58.66,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
19.56,58.39,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
28.15,52.11,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.22,45.04,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.24,42.51,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.57,42.41,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.45,50.75,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.37,49.78,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.07,42.38,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.41,41.36,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.79,58.03,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.0,55.71,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.59,59.19,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.08,58.43,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.68,55.52,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.52,54.75,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
15.41,59.18,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.24,54.45,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.15,54.39,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.03,61.77,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.1,53.88,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.79,39.92,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
28.0,62.99,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.51,59.38,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.21,40.3,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.26,52.62,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.61,49.61,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.75,43.99,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
15.88,52.57,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.39,66.27,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.78,42.55,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.7,51.12,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.25,64.78,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.63,47.04,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.53,56.09,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.72,41.25,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.21,48.86,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.63,58.08,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
19.3,57.28,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.53,43.61,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.67,39.07,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
19.63,55.52,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.79,61.96,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.54,49.93,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.37,40.18,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.28,41.32,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.41,59.81,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.96,61.14,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.26,46.66,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.6,62.0,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.51,58.78,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.78,60.01,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
14.71,53.02,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.21,40.58,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.74,54.6,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.11,57.98,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.13,60.63,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.64,41.79,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.79,56.26,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.13,56.43,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
19.68,55.2,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.61,55.49,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.87,40.32,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.29,54.05,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
28.4,50.99,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.57,44.66,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
28.0,55.7,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
15.01,42.98,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
15.02,54.47,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.89,47.2,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.87,55.1,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.01,43.91,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.05,47.07,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.99,45.41,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.79,51.04,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.76,40.46,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.01,61.5,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.62,57.81,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.23,61.73,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
28.6,52.74,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.73,59.61,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
15.49,51.64,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
28.86,54.53,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.84,53.17,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.64,59.56,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.11,59.81,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.41,41.59,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
14.5,54.3,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.91,61.7,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.79,47.41,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.23,51.55,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.47,43.75,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
19.31,54.09,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
30.31,49.48,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.86,56.86,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.9,49.14,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
14.06,67.66,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.57,60.58,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.92,52.29,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
16.44,41.2,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.47,67.3,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
28.43,51.83,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.97,61.91,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
15.24,52.31,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.63,62.63,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.69,60.08,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.35,43.75,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
30.46,43.64,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.56,51.4,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.38,51.52,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
21.79,68.24,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
28.65,66.52,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
20.13,70.97,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
26.75,53.16,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.13,48.57,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.89,69.72,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
23.72,68.42,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
28.77,58.93,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.65,64.38,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
22.52,69.74,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
24.88,63.29,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
27.91,54.54,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.12,65.5,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
18.21,55.82,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
17.82,65.45,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
29.96,70.0,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
25.89,53.54,/home/marius/Documents/Marius/PLBD/data/synthetic/embedded_catalog_synthetic.csv
